"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Year"	"Year Code"	Projected Populations
	"31 years"	"31"	"Ohio"	"39"	"2011"	"2011"	159120
	"31 years"	"31"	"Ohio"	"39"	"2012"	"2012"	160628
	"31 years"	"31"	"Ohio"	"39"	"2013"	"2013"	157918
	"31 years"	"31"	"Ohio"	"39"	"2014"	"2014"	156190
	"31 years"	"31"	"Ohio"	"39"	"2015"	"2015"	152681
	"31 years"	"31"	"Ohio"	"39"	"2016"	"2016"	154218
	"31 years"	"31"	"Ohio"	"39"	"2017"	"2017"	152937
	"31 years"	"31"	"Ohio"	"39"	"2018"	"2018"	150536
	"31 years"	"31"	"Ohio"	"39"	"2019"	"2019"	151826
	"31 years"	"31"	"Ohio"	"39"	"2020"	"2020"	153332
	"31 years"	"31"	"Oklahoma"	"40"	"2011"	"2011"	49241
	"31 years"	"31"	"Oklahoma"	"40"	"2012"	"2012"	48979
	"31 years"	"31"	"Oklahoma"	"40"	"2013"	"2013"	47962
	"31 years"	"31"	"Oklahoma"	"40"	"2014"	"2014"	48047
	"31 years"	"31"	"Oklahoma"	"40"	"2015"	"2015"	46470
	"31 years"	"31"	"Oklahoma"	"40"	"2016"	"2016"	46033
	"31 years"	"31"	"Oklahoma"	"40"	"2017"	"2017"	45833
	"31 years"	"31"	"Oklahoma"	"40"	"2018"	"2018"	44776
	"31 years"	"31"	"Oklahoma"	"40"	"2019"	"2019"	44927
	"31 years"	"31"	"Oklahoma"	"40"	"2020"	"2020"	45506
	"31 years"	"31"	"Oregon"	"41"	"2011"	"2011"	57291
	"31 years"	"31"	"Oregon"	"41"	"2012"	"2012"	58366
	"31 years"	"31"	"Oregon"	"41"	"2013"	"2013"	59592
	"31 years"	"31"	"Oregon"	"41"	"2014"	"2014"	59671
	"31 years"	"31"	"Oregon"	"41"	"2015"	"2015"	58821
	"31 years"	"31"	"Oregon"	"41"	"2016"	"2016"	58453
	"31 years"	"31"	"Oregon"	"41"	"2017"	"2017"	58175
	"31 years"	"31"	"Oregon"	"41"	"2018"	"2018"	57894
	"31 years"	"31"	"Oregon"	"41"	"2019"	"2019"	58144
	"31 years"	"31"	"Oregon"	"41"	"2020"	"2020"	59478
	"31 years"	"31"	"Pennsylvania"	"42"	"2011"	"2011"	169934
	"31 years"	"31"	"Pennsylvania"	"42"	"2012"	"2012"	173398
	"31 years"	"31"	"Pennsylvania"	"42"	"2013"	"2013"	169445
	"31 years"	"31"	"Pennsylvania"	"42"	"2014"	"2014"	164753
	"31 years"	"31"	"Pennsylvania"	"42"	"2015"	"2015"	161887
	"31 years"	"31"	"Pennsylvania"	"42"	"2016"	"2016"	163008
	"31 years"	"31"	"Pennsylvania"	"42"	"2017"	"2017"	165166
	"31 years"	"31"	"Pennsylvania"	"42"	"2018"	"2018"	165103
	"31 years"	"31"	"Pennsylvania"	"42"	"2019"	"2019"	167038
	"31 years"	"31"	"Pennsylvania"	"42"	"2020"	"2020"	169608
	"31 years"	"31"	"Rhode Island"	"44"	"2011"	"2011"	17066
	"31 years"	"31"	"Rhode Island"	"44"	"2012"	"2012"	17358
	"31 years"	"31"	"Rhode Island"	"44"	"2013"	"2013"	15222
	"31 years"	"31"	"Rhode Island"	"44"	"2014"	"2014"	13496
	"31 years"	"31"	"Rhode Island"	"44"	"2015"	"2015"	13837
	"31 years"	"31"	"Rhode Island"	"44"	"2016"	"2016"	14372
	"31 years"	"31"	"Rhode Island"	"44"	"2017"	"2017"	14713
	"31 years"	"31"	"Rhode Island"	"44"	"2018"	"2018"	15278
	"31 years"	"31"	"Rhode Island"	"44"	"2019"	"2019"	15779
	"31 years"	"31"	"Rhode Island"	"44"	"2020"	"2020"	16342
	"31 years"	"31"	"South Carolina"	"45"	"2011"	"2011"	60073
	"31 years"	"31"	"South Carolina"	"45"	"2012"	"2012"	60991
	"31 years"	"31"	"South Carolina"	"45"	"2013"	"2013"	56838
	"31 years"	"31"	"South Carolina"	"45"	"2014"	"2014"	54031
	"31 years"	"31"	"South Carolina"	"45"	"2015"	"2015"	54046
	"31 years"	"31"	"South Carolina"	"45"	"2016"	"2016"	54992
	"31 years"	"31"	"South Carolina"	"45"	"2017"	"2017"	55563
	"31 years"	"31"	"South Carolina"	"45"	"2018"	"2018"	55924
	"31 years"	"31"	"South Carolina"	"45"	"2019"	"2019"	57646
	"31 years"	"31"	"South Carolina"	"45"	"2020"	"2020"	60117
	"31 years"	"31"	"South Dakota"	"46"	"2011"	"2011"	11015
	"31 years"	"31"	"South Dakota"	"46"	"2012"	"2012"	10858
	"31 years"	"31"	"South Dakota"	"46"	"2013"	"2013"	10814
	"31 years"	"31"	"South Dakota"	"46"	"2014"	"2014"	10664
	"31 years"	"31"	"South Dakota"	"46"	"2015"	"2015"	10425
	"31 years"	"31"	"South Dakota"	"46"	"2016"	"2016"	10192
	"31 years"	"31"	"South Dakota"	"46"	"2017"	"2017"	9973
	"31 years"	"31"	"South Dakota"	"46"	"2018"	"2018"	9566
	"31 years"	"31"	"South Dakota"	"46"	"2019"	"2019"	9367
	"31 years"	"31"	"South Dakota"	"46"	"2020"	"2020"	9342
	"31 years"	"31"	"Tennessee"	"47"	"2011"	"2011"	84595
	"31 years"	"31"	"Tennessee"	"47"	"2012"	"2012"	84920
	"31 years"	"31"	"Tennessee"	"47"	"2013"	"2013"	81867
	"31 years"	"31"	"Tennessee"	"47"	"2014"	"2014"	81359
	"31 years"	"31"	"Tennessee"	"47"	"2015"	"2015"	80989
	"31 years"	"31"	"Tennessee"	"47"	"2016"	"2016"	82069
	"31 years"	"31"	"Tennessee"	"47"	"2017"	"2017"	82878
	"31 years"	"31"	"Tennessee"	"47"	"2018"	"2018"	82587
	"31 years"	"31"	"Tennessee"	"47"	"2019"	"2019"	84465
	"31 years"	"31"	"Tennessee"	"47"	"2020"	"2020"	87057
	"31 years"	"31"	"Texas"	"48"	"2011"	"2011"	368914
	"31 years"	"31"	"Texas"	"48"	"2012"	"2012"	378663
	"31 years"	"31"	"Texas"	"48"	"2013"	"2013"	382301
	"31 years"	"31"	"Texas"	"48"	"2014"	"2014"	385890
	"31 years"	"31"	"Texas"	"48"	"2015"	"2015"	382804
	"31 years"	"31"	"Texas"	"48"	"2016"	"2016"	387254
	"31 years"	"31"	"Texas"	"48"	"2017"	"2017"	389862
	"31 years"	"31"	"Texas"	"48"	"2018"	"2018"	390927
	"31 years"	"31"	"Texas"	"48"	"2019"	"2019"	394691
	"31 years"	"31"	"Texas"	"48"	"2020"	"2020"	399182
	"31 years"	"31"	"Utah"	"49"	"2011"	"2011"	35710
	"31 years"	"31"	"Utah"	"49"	"2012"	"2012"	37674
	"31 years"	"31"	"Utah"	"49"	"2013"	"2013"	37688
	"31 years"	"31"	"Utah"	"49"	"2014"	"2014"	36091
	"31 years"	"31"	"Utah"	"49"	"2015"	"2015"	35839
	"31 years"	"31"	"Utah"	"49"	"2016"	"2016"	36177
	"31 years"	"31"	"Utah"	"49"	"2017"	"2017"	36280
	"31 years"	"31"	"Utah"	"49"	"2018"	"2018"	36293
	"31 years"	"31"	"Utah"	"49"	"2019"	"2019"	36982
	"31 years"	"31"	"Utah"	"49"	"2020"	"2020"	38047
	"31 years"	"31"	"Vermont"	"50"	"2011"	"2011"	9481
	"31 years"	"31"	"Vermont"	"50"	"2012"	"2012"	9604
	"31 years"	"31"	"Vermont"	"50"	"2013"	"2013"	9120
	"31 years"	"31"	"Vermont"	"50"	"2014"	"2014"	9128
	"31 years"	"31"	"Vermont"	"50"	"2015"	"2015"	9264
	"31 years"	"31"	"Vermont"	"50"	"2016"	"2016"	9395
	"31 years"	"31"	"Vermont"	"50"	"2017"	"2017"	9469
	"31 years"	"31"	"Vermont"	"50"	"2018"	"2018"	9560
	"31 years"	"31"	"Vermont"	"50"	"2019"	"2019"	9695
	"31 years"	"31"	"Vermont"	"50"	"2020"	"2020"	9756
	"31 years"	"31"	"Virginia"	"51"	"2011"	"2011"	109934
	"31 years"	"31"	"Virginia"	"51"	"2012"	"2012"	110183
	"31 years"	"31"	"Virginia"	"51"	"2013"	"2013"	108676
	"31 years"	"31"	"Virginia"	"51"	"2014"	"2014"	109664
	"31 years"	"31"	"Virginia"	"51"	"2015"	"2015"	111914
	"31 years"	"31"	"Virginia"	"51"	"2016"	"2016"	116820
	"31 years"	"31"	"Virginia"	"51"	"2017"	"2017"	120025
	"31 years"	"31"	"Virginia"	"51"	"2018"	"2018"	121551
	"31 years"	"31"	"Virginia"	"51"	"2019"	"2019"	124237
	"31 years"	"31"	"Virginia"	"51"	"2020"	"2020"	126716
	"31 years"	"31"	"Washington"	"53"	"2011"	"2011"	95045
	"31 years"	"31"	"Washington"	"53"	"2012"	"2012"	97684
	"31 years"	"31"	"Washington"	"53"	"2013"	"2013"	100275
	"31 years"	"31"	"Washington"	"53"	"2014"	"2014"	102960
	"31 years"	"31"	"Washington"	"53"	"2015"	"2015"	104207
	"31 years"	"31"	"Washington"	"53"	"2016"	"2016"	106352
	"31 years"	"31"	"Washington"	"53"	"2017"	"2017"	107964
	"31 years"	"31"	"Washington"	"53"	"2018"	"2018"	108044
	"31 years"	"31"	"Washington"	"53"	"2019"	"2019"	109997
	"31 years"	"31"	"Washington"	"53"	"2020"	"2020"	111946
	"31 years"	"31"	"West Virginia"	"54"	"2011"	"2011"	25562
	"31 years"	"31"	"West Virginia"	"54"	"2012"	"2012"	24880
	"31 years"	"31"	"West Virginia"	"54"	"2013"	"2013"	23439
	"31 years"	"31"	"West Virginia"	"54"	"2014"	"2014"	22609
	"31 years"	"31"	"West Virginia"	"54"	"2015"	"2015"	21105
	"31 years"	"31"	"West Virginia"	"54"	"2016"	"2016"	20678
	"31 years"	"31"	"West Virginia"	"54"	"2017"	"2017"	20375
	"31 years"	"31"	"West Virginia"	"54"	"2018"	"2018"	19761
	"31 years"	"31"	"West Virginia"	"54"	"2019"	"2019"	19513
	"31 years"	"31"	"West Virginia"	"54"	"2020"	"2020"	19700
	"31 years"	"31"	"Wisconsin"	"55"	"2011"	"2011"	83959
	"31 years"	"31"	"Wisconsin"	"55"	"2012"	"2012"	84400
	"31 years"	"31"	"Wisconsin"	"55"	"2013"	"2013"	82684
	"31 years"	"31"	"Wisconsin"	"55"	"2014"	"2014"	82037
	"31 years"	"31"	"Wisconsin"	"55"	"2015"	"2015"	80985
	"31 years"	"31"	"Wisconsin"	"55"	"2016"	"2016"	81668
	"31 years"	"31"	"Wisconsin"	"55"	"2017"	"2017"	80782
	"31 years"	"31"	"Wisconsin"	"55"	"2018"	"2018"	79039
	"31 years"	"31"	"Wisconsin"	"55"	"2019"	"2019"	78356
	"31 years"	"31"	"Wisconsin"	"55"	"2020"	"2020"	78387
	"31 years"	"31"	"Wyoming"	"56"	"2011"	"2011"	7481
	"31 years"	"31"	"Wyoming"	"56"	"2012"	"2012"	7791
	"31 years"	"31"	"Wyoming"	"56"	"2013"	"2013"	7731
	"31 years"	"31"	"Wyoming"	"56"	"2014"	"2014"	7749
	"31 years"	"31"	"Wyoming"	"56"	"2015"	"2015"	7488
	"31 years"	"31"	"Wyoming"	"56"	"2016"	"2016"	7257
	"31 years"	"31"	"Wyoming"	"56"	"2017"	"2017"	6855
	"31 years"	"31"	"Wyoming"	"56"	"2018"	"2018"	6573
	"31 years"	"31"	"Wyoming"	"56"	"2019"	"2019"	6252
	"31 years"	"31"	"Wyoming"	"56"	"2020"	"2020"	6087
	"32 years"	"32"	"Alabama"	"01"	"2011"	"2011"	59823
	"32 years"	"32"	"Alabama"	"01"	"2012"	"2012"	61475
	"32 years"	"32"	"Alabama"	"01"	"2013"	"2013"	60763
	"32 years"	"32"	"Alabama"	"01"	"2014"	"2014"	57751
	"32 years"	"32"	"Alabama"	"01"	"2015"	"2015"	56743
	"32 years"	"32"	"Alabama"	"01"	"2016"	"2016"	56121
	"32 years"	"32"	"Alabama"	"01"	"2017"	"2017"	56119
	"32 years"	"32"	"Alabama"	"01"	"2018"	"2018"	55828
	"32 years"	"32"	"Alabama"	"01"	"2019"	"2019"	55069
	"32 years"	"32"	"Alabama"	"01"	"2020"	"2020"	55335
	"32 years"	"32"	"Alaska"	"02"	"2011"	"2011"	8857
	"32 years"	"32"	"Alaska"	"02"	"2012"	"2012"	9378
	"32 years"	"32"	"Alaska"	"02"	"2013"	"2013"	9812
	"32 years"	"32"	"Alaska"	"02"	"2014"	"2014"	11030
	"32 years"	"32"	"Alaska"	"02"	"2015"	"2015"	12513
	"32 years"	"32"	"Alaska"	"02"	"2016"	"2016"	12724
	"32 years"	"32"	"Alaska"	"02"	"2017"	"2017"	13279
	"32 years"	"32"	"Alaska"	"02"	"2018"	"2018"	13412
	"32 years"	"32"	"Alaska"	"02"	"2019"	"2019"	13178
	"32 years"	"32"	"Alaska"	"02"	"2020"	"2020"	13165
	"32 years"	"32"	"Arizona"	"04"	"2011"	"2011"	84716
	"32 years"	"32"	"Arizona"	"04"	"2012"	"2012"	89250
	"32 years"	"32"	"Arizona"	"04"	"2013"	"2013"	90671
	"32 years"	"32"	"Arizona"	"04"	"2014"	"2014"	90273
	"32 years"	"32"	"Arizona"	"04"	"2015"	"2015"	91051
	"32 years"	"32"	"Arizona"	"04"	"2016"	"2016"	92392
	"32 years"	"32"	"Arizona"	"04"	"2017"	"2017"	96042
	"32 years"	"32"	"Arizona"	"04"	"2018"	"2018"	98822
	"32 years"	"32"	"Arizona"	"04"	"2019"	"2019"	100761
	"32 years"	"32"	"Arizona"	"04"	"2020"	"2020"	103677
	"32 years"	"32"	"Arkansas"	"05"	"2011"	"2011"	37330
	"32 years"	"32"	"Arkansas"	"05"	"2012"	"2012"	38967
	"32 years"	"32"	"Arkansas"	"05"	"2013"	"2013"	39069
	"32 years"	"32"	"Arkansas"	"05"	"2014"	"2014"	37748
	"32 years"	"32"	"Arkansas"	"05"	"2015"	"2015"	37785
	"32 years"	"32"	"Arkansas"	"05"	"2016"	"2016"	37113
	"32 years"	"32"	"Arkansas"	"05"	"2017"	"2017"	36417
	"32 years"	"32"	"Arkansas"	"05"	"2018"	"2018"	36003
	"32 years"	"32"	"Arkansas"	"05"	"2019"	"2019"	35540
	"32 years"	"32"	"Arkansas"	"05"	"2020"	"2020"	35842
	"32 years"	"32"	"California"	"06"	"2011"	"2011"	523824
	"32 years"	"32"	"California"	"06"	"2012"	"2012"	550431
	"32 years"	"32"	"California"	"06"	"2013"	"2013"	563634
	"32 years"	"32"	"California"	"06"	"2014"	"2014"	572891
	"32 years"	"32"	"California"	"06"	"2015"	"2015"	584762
	"32 years"	"32"	"California"	"06"	"2016"	"2016"	589011
	"32 years"	"32"	"California"	"06"	"2017"	"2017"	603786
	"32 years"	"32"	"California"	"06"	"2018"	"2018"	615616
	"32 years"	"32"	"California"	"06"	"2019"	"2019"	625477
	"32 years"	"32"	"California"	"06"	"2020"	"2020"	643327
	"32 years"	"32"	"Colorado"	"08"	"2011"	"2011"	68169
	"32 years"	"32"	"Colorado"	"08"	"2012"	"2012"	70506
	"32 years"	"32"	"Colorado"	"08"	"2013"	"2013"	71077
	"32 years"	"32"	"Colorado"	"08"	"2014"	"2014"	71056
	"32 years"	"32"	"Colorado"	"08"	"2015"	"2015"	71948
	"32 years"	"32"	"Colorado"	"08"	"2016"	"2016"	72426
	"32 years"	"32"	"Colorado"	"08"	"2017"	"2017"	74011
	"32 years"	"32"	"Colorado"	"08"	"2018"	"2018"	74861
	"32 years"	"32"	"Colorado"	"08"	"2019"	"2019"	74960
	"32 years"	"32"	"Colorado"	"08"	"2020"	"2020"	74924
	"32 years"	"32"	"Connecticut"	"09"	"2011"	"2011"	44935
	"32 years"	"32"	"Connecticut"	"09"	"2012"	"2012"	46558
	"32 years"	"32"	"Connecticut"	"09"	"2013"	"2013"	47551
	"32 years"	"32"	"Connecticut"	"09"	"2014"	"2014"	48355
	"32 years"	"32"	"Connecticut"	"09"	"2015"	"2015"	48523
	"32 years"	"32"	"Connecticut"	"09"	"2016"	"2016"	48205
	"32 years"	"32"	"Connecticut"	"09"	"2017"	"2017"	48634
	"32 years"	"32"	"Connecticut"	"09"	"2018"	"2018"	49224
	"32 years"	"32"	"Connecticut"	"09"	"2019"	"2019"	49125
	"32 years"	"32"	"Connecticut"	"09"	"2020"	"2020"	50144
	"32 years"	"32"	"Delaware"	"10"	"2011"	"2011"	11678
	"32 years"	"32"	"Delaware"	"10"	"2012"	"2012"	12341
	"32 years"	"32"	"Delaware"	"10"	"2013"	"2013"	12559
	"32 years"	"32"	"Delaware"	"10"	"2014"	"2014"	11697
	"32 years"	"32"	"Delaware"	"10"	"2015"	"2015"	11169
	"32 years"	"32"	"Delaware"	"10"	"2016"	"2016"	11187
	"32 years"	"32"	"Delaware"	"10"	"2017"	"2017"	11325
	"32 years"	"32"	"Delaware"	"10"	"2018"	"2018"	11401
	"32 years"	"32"	"Delaware"	"10"	"2019"	"2019"	11187
	"32 years"	"32"	"Delaware"	"10"	"2020"	"2020"	11431
	"32 years"	"32"	"District of Columbia"	"11"	"2011"	"2011"	10426
	"32 years"	"32"	"District of Columbia"	"11"	"2012"	"2012"	11390
	"32 years"	"32"	"District of Columbia"	"11"	"2013"	"2013"	11458
	"32 years"	"32"	"District of Columbia"	"11"	"2014"	"2014"	8731
	"32 years"	"32"	"District of Columbia"	"11"	"2015"	"2015"	6704
	"32 years"	"32"	"District of Columbia"	"11"	"2016"	"2016"	6811
	"32 years"	"32"	"District of Columbia"	"11"	"2017"	"2017"	6994
	"32 years"	"32"	"District of Columbia"	"11"	"2018"	"2018"	7247
	"32 years"	"32"	"District of Columbia"	"11"	"2019"	"2019"	7653
	"32 years"	"32"	"District of Columbia"	"11"	"2020"	"2020"	8027
	"32 years"	"32"	"Florida"	"12"	"2011"	"2011"	221412
	"32 years"	"32"	"Florida"	"12"	"2012"	"2012"	235030
	"32 years"	"32"	"Florida"	"12"	"2013"	"2013"	241610
	"32 years"	"32"	"Florida"	"12"	"2014"	"2014"	246340
	"32 years"	"32"	"Florida"	"12"	"2015"	"2015"	251521
	"32 years"	"32"	"Florida"	"12"	"2016"	"2016"	255868
	"32 years"	"32"	"Florida"	"12"	"2017"	"2017"	262523
	"32 years"	"32"	"Florida"	"12"	"2018"	"2018"	267179
	"32 years"	"32"	"Florida"	"12"	"2019"	"2019"	270841
	"32 years"	"32"	"Florida"	"12"	"2020"	"2020"	278100
	"32 years"	"32"	"Georgia"	"13"	"2011"	"2011"	137667
	"32 years"	"32"	"Georgia"	"13"	"2012"	"2012"	144732
	"32 years"	"32"	"Georgia"	"13"	"2013"	"2013"	144640
	"32 years"	"32"	"Georgia"	"13"	"2014"	"2014"	140482
	"32 years"	"32"	"Georgia"	"13"	"2015"	"2015"	138783
	"32 years"	"32"	"Georgia"	"13"	"2016"	"2016"	137855
	"32 years"	"32"	"Georgia"	"13"	"2017"	"2017"	139323
	"32 years"	"32"	"Georgia"	"13"	"2018"	"2018"	140223
	"32 years"	"32"	"Georgia"	"13"	"2019"	"2019"	141034
	"32 years"	"32"	"Georgia"	"13"	"2020"	"2020"	144331
	"32 years"	"32"	"Hawaii"	"15"	"2011"	"2011"	17343
	"32 years"	"32"	"Hawaii"	"15"	"2012"	"2012"	17334
	"32 years"	"32"	"Hawaii"	"15"	"2013"	"2013"	16810
	"32 years"	"32"	"Hawaii"	"15"	"2014"	"2014"	16999
	"32 years"	"32"	"Hawaii"	"15"	"2015"	"2015"	18363
	"32 years"	"32"	"Hawaii"	"15"	"2016"	"2016"	18795
	"32 years"	"32"	"Hawaii"	"15"	"2017"	"2017"	18981
	"32 years"	"32"	"Hawaii"	"15"	"2018"	"2018"	19561
	"32 years"	"32"	"Hawaii"	"15"	"2019"	"2019"	19904
	"32 years"	"32"	"Hawaii"	"15"	"2020"	"2020"	20136
	"32 years"	"32"	"Idaho"	"16"	"2011"	"2011"	23026
	"32 years"	"32"	"Idaho"	"16"	"2012"	"2012"	24019
	"32 years"	"32"	"Idaho"	"16"	"2013"	"2013"	25782
	"32 years"	"32"	"Idaho"	"16"	"2014"	"2014"	26105
	"32 years"	"32"	"Idaho"	"16"	"2015"	"2015"	25194
	"32 years"	"32"	"Idaho"	"16"	"2016"	"2016"	24435
	"32 years"	"32"	"Idaho"	"16"	"2017"	"2017"	23808
	"32 years"	"32"	"Idaho"	"16"	"2018"	"2018"	23026
	"32 years"	"32"	"Idaho"	"16"	"2019"	"2019"	22450
	"32 years"	"32"	"Idaho"	"16"	"2020"	"2020"	22527
	"32 years"	"32"	"Illinois"	"17"	"2011"	"2011"	176792
	"32 years"	"32"	"Illinois"	"17"	"2012"	"2012"	187237
	"32 years"	"32"	"Illinois"	"17"	"2013"	"2013"	188679
	"32 years"	"32"	"Illinois"	"17"	"2014"	"2014"	186595
	"32 years"	"32"	"Illinois"	"17"	"2015"	"2015"	186038
	"32 years"	"32"	"Illinois"	"17"	"2016"	"2016"	181804
	"32 years"	"32"	"Illinois"	"17"	"2017"	"2017"	181637
	"32 years"	"32"	"Illinois"	"17"	"2018"	"2018"	180243
	"32 years"	"32"	"Illinois"	"17"	"2019"	"2019"	177850
	"32 years"	"32"	"Illinois"	"17"	"2020"	"2020"	180792
	"32 years"	"32"	"Indiana"	"18"	"2011"	"2011"	90133
	"32 years"	"32"	"Indiana"	"18"	"2012"	"2012"	94144
	"32 years"	"32"	"Indiana"	"18"	"2013"	"2013"	93083
	"32 years"	"32"	"Indiana"	"18"	"2014"	"2014"	87611
	"32 years"	"32"	"Indiana"	"18"	"2015"	"2015"	84960
	"32 years"	"32"	"Indiana"	"18"	"2016"	"2016"	83114
	"32 years"	"32"	"Indiana"	"18"	"2017"	"2017"	83840
	"32 years"	"32"	"Indiana"	"18"	"2018"	"2018"	83492
	"32 years"	"32"	"Indiana"	"18"	"2019"	"2019"	82704
	"32 years"	"32"	"Indiana"	"18"	"2020"	"2020"	84110
	"32 years"	"32"	"Iowa"	"19"	"2011"	"2011"	42006
	"32 years"	"32"	"Iowa"	"19"	"2012"	"2012"	44129
	"32 years"	"32"	"Iowa"	"19"	"2013"	"2013"	43482
	"32 years"	"32"	"Iowa"	"19"	"2014"	"2014"	41131
	"32 years"	"32"	"Iowa"	"19"	"2015"	"2015"	39076
	"32 years"	"32"	"Iowa"	"19"	"2016"	"2016"	37821
	"32 years"	"32"	"Iowa"	"19"	"2017"	"2017"	37418
	"32 years"	"32"	"Iowa"	"19"	"2018"	"2018"	36380
	"32 years"	"32"	"Iowa"	"19"	"2019"	"2019"	35104
	"32 years"	"32"	"Iowa"	"19"	"2020"	"2020"	35249
	"32 years"	"32"	"Kansas"	"20"	"2011"	"2011"	38212
	"32 years"	"32"	"Kansas"	"20"	"2012"	"2012"	40244
	"32 years"	"32"	"Kansas"	"20"	"2013"	"2013"	40099
	"32 years"	"32"	"Kansas"	"20"	"2014"	"2014"	38731
	"32 years"	"32"	"Kansas"	"20"	"2015"	"2015"	38344
	"32 years"	"32"	"Kansas"	"20"	"2016"	"2016"	38045
	"32 years"	"32"	"Kansas"	"20"	"2017"	"2017"	38221
	"32 years"	"32"	"Kansas"	"20"	"2018"	"2018"	37839
	"32 years"	"32"	"Kansas"	"20"	"2019"	"2019"	37217
	"32 years"	"32"	"Kansas"	"20"	"2020"	"2020"	36813
	"32 years"	"32"	"Kentucky"	"21"	"2011"	"2011"	58066
	"32 years"	"32"	"Kentucky"	"21"	"2012"	"2012"	60213
	"32 years"	"32"	"Kentucky"	"21"	"2013"	"2013"	59326
	"32 years"	"32"	"Kentucky"	"21"	"2014"	"2014"	56676
	"32 years"	"32"	"Kentucky"	"21"	"2015"	"2015"	56642
	"32 years"	"32"	"Kentucky"	"21"	"2016"	"2016"	55404
	"32 years"	"32"	"Kentucky"	"21"	"2017"	"2017"	55265
	"32 years"	"32"	"Kentucky"	"21"	"2018"	"2018"	55269
	"32 years"	"32"	"Kentucky"	"21"	"2019"	"2019"	54713
	"32 years"	"32"	"Kentucky"	"21"	"2020"	"2020"	54960
	"32 years"	"32"	"Louisiana"	"22"	"2011"	"2011"	61808
	"32 years"	"32"	"Louisiana"	"22"	"2012"	"2012"	64979
	"32 years"	"32"	"Louisiana"	"22"	"2013"	"2013"	65926
	"32 years"	"32"	"Louisiana"	"22"	"2014"	"2014"	65210
	"32 years"	"32"	"Louisiana"	"22"	"2015"	"2015"	64313
	"32 years"	"32"	"Louisiana"	"22"	"2016"	"2016"	63627
	"32 years"	"32"	"Louisiana"	"22"	"2017"	"2017"	63371
	"32 years"	"32"	"Louisiana"	"22"	"2018"	"2018"	62568
	"32 years"	"32"	"Louisiana"	"22"	"2019"	"2019"	60650
	"32 years"	"32"	"Louisiana"	"22"	"2020"	"2020"	60083
	"32 years"	"32"	"Maine"	"23"	"2011"	"2011"	17598
	"32 years"	"32"	"Maine"	"23"	"2012"	"2012"	18339
	"32 years"	"32"	"Maine"	"23"	"2013"	"2013"	19443
	"32 years"	"32"	"Maine"	"23"	"2014"	"2014"	20011
	"32 years"	"32"	"Maine"	"23"	"2015"	"2015"	20092
	"32 years"	"32"	"Maine"	"23"	"2016"	"2016"	19714
	"32 years"	"32"	"Maine"	"23"	"2017"	"2017"	19491
	"32 years"	"32"	"Maine"	"23"	"2018"	"2018"	19065
	"32 years"	"32"	"Maine"	"23"	"2019"	"2019"	18665
	"32 years"	"32"	"Maine"	"23"	"2020"	"2020"	18504
	"32 years"	"32"	"Maryland"	"24"	"2011"	"2011"	78087
	"32 years"	"32"	"Maryland"	"24"	"2012"	"2012"	83435
	"32 years"	"32"	"Maryland"	"24"	"2013"	"2013"	86302
	"32 years"	"32"	"Maryland"	"24"	"2014"	"2014"	88889
	"32 years"	"32"	"Maryland"	"24"	"2015"	"2015"	92510
	"32 years"	"32"	"Maryland"	"24"	"2016"	"2016"	93599
	"32 years"	"32"	"Maryland"	"24"	"2017"	"2017"	95493
	"32 years"	"32"	"Maryland"	"24"	"2018"	"2018"	96748
	"32 years"	"32"	"Maryland"	"24"	"2019"	"2019"	97578
	"32 years"	"32"	"Maryland"	"24"	"2020"	"2020"	99370
	"32 years"	"32"	"Massachusetts"	"25"	"2011"	"2011"	84427
	"32 years"	"32"	"Massachusetts"	"25"	"2012"	"2012"	88348
	"32 years"	"32"	"Massachusetts"	"25"	"2013"	"2013"	90134
	"32 years"	"32"	"Massachusetts"	"25"	"2014"	"2014"	86252
	"32 years"	"32"	"Massachusetts"	"25"	"2015"	"2015"	82726
	"32 years"	"32"	"Massachusetts"	"25"	"2016"	"2016"	83757
	"32 years"	"32"	"Massachusetts"	"25"	"2017"	"2017"	86937
	"32 years"	"32"	"Massachusetts"	"25"	"2018"	"2018"	89133
	"32 years"	"32"	"Massachusetts"	"25"	"2019"	"2019"	90350
	"32 years"	"32"	"Massachusetts"	"25"	"2020"	"2020"	93254
	"32 years"	"32"	"Michigan"	"26"	"2011"	"2011"	142340
	"32 years"	"32"	"Michigan"	"26"	"2012"	"2012"	147143
	"32 years"	"32"	"Michigan"	"26"	"2013"	"2013"	149063
	"32 years"	"32"	"Michigan"	"26"	"2014"	"2014"	146698
	"32 years"	"32"	"Michigan"	"26"	"2015"	"2015"	144575
	"32 years"	"32"	"Michigan"	"26"	"2016"	"2016"	142588
	"32 years"	"32"	"Michigan"	"26"	"2017"	"2017"	144199
	"32 years"	"32"	"Michigan"	"26"	"2018"	"2018"	143334
	"32 years"	"32"	"Michigan"	"26"	"2019"	"2019"	141875
	"32 years"	"32"	"Michigan"	"26"	"2020"	"2020"	143509
	"32 years"	"32"	"Minnesota"	"27"	"2011"	"2011"	76725
	"32 years"	"32"	"Minnesota"	"27"	"2012"	"2012"	81523
	"32 years"	"32"	"Minnesota"	"27"	"2013"	"2013"	84488
	"32 years"	"32"	"Minnesota"	"27"	"2014"	"2014"	85822
